evaluate,wall_time,step,measure/reconstruction/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
22,1557085955.5771554,23,2.9313087463378906,0.4352855980396271,0.4364161789417267,0.17425885796546936,0.14739884436130524,0.16268980503082275,0.1589595377445221,0.27042660117149353,0.2861271798610687,0.4497469365596771,0.43063583970069885,0.5300072431564331,0.5433526039123535,0.33706918358802795,0.3338150382041931,0.5986984968185425,0.586705207824707,0.40202459692955017,0.3583815097808838,0.3919016718864441,0.34682080149650574,0.4830079674720764,0.4826589524745941,0.6399132609367371,0.5838150382041931,0.7469269633293152,0.7196531891822815,0.5437454581260681,0.513005793094635,3.6093661785125732,4.661501884460449,1.291501522064209,20.24298858642578,24.904491424560547,0.07719994336366653,0.07697433978319168,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
23,1557085964.9009154,24,2.951554536819458,0.43745481967926025,0.4393063485622406,0.18365871906280518,0.1589595377445221,0.1713665872812271,0.161849707365036,0.2863340675830841,0.32658958435058594,0.4403470754623413,0.40751445293426514,0.5336225628852844,0.5462427735328674,0.3421306312084198,0.34007707238197327,0.6146059036254883,0.5838150382041931,0.3897324800491333,0.338150292634964,0.40636298060417175,0.3641618490219116,0.4953000843524933,0.5086705088615417,0.6377440094947815,0.5982658863067627,0.7621113657951355,0.7456647157669067,0.5509761571884155,0.5231214165687561,3.5221071243286133,4.663974761962891,1.32420015335083,20.626813888549805,25.290788650512695,0.07684734463691711,0.07658209651708603,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
24,1557085974.6180553,25,2.9276933670043945,0.4389009475708008,0.43063583970069885,0.16919739544391632,0.13583815097808838,0.1814895123243332,0.17341040074825287,0.28778019547462463,0.31213873624801636,0.4504700005054474,0.424855500459671,0.5451915860176086,0.5578034520149231,0.3455049395561218,0.33911368250846863,0.6037599444389343,0.6011560559272766,0.40419378876686096,0.34971097111701965,0.4056399166584015,0.3612716794013977,0.487346351146698,0.47398844361305237,0.6377440094947815,0.5838150382041931,0.7454808354377747,0.7254335284233093,0.5473608374595642,0.5158959627151489,3.962881088256836,5.213801860809326,1.3156594038009644,20.468233108520508,25.682035446166992,0.07657332718372345,0.07645058631896973,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
25,1557085984.7523596,26,2.906001329421997,0.43600866198539734,0.4190751314163208,0.1814895123243332,0.1589595377445221,0.1930585652589798,0.16763006150722504,0.2783803343772888,0.2803468108177185,0.4446854591369629,0.41040462255477905,0.5459146499633789,0.5578034520149231,0.3465895354747772,0.33236995339393616,0.6059291362762451,0.5924855470657349,0.41070136427879333,0.338150292634964,0.40853217244148254,0.3757225573062897,0.4931308627128601,0.47398844361305237,0.6456977725028992,0.589595377445221,0.7577729821205139,0.7138728499412537,0.5536273717880249,0.5139691829681396,3.785659074783325,5.12087345123291,1.352703332901001,20.690067291259766,25.81093978881836,0.07625258713960648,0.07622252404689789,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
26,1557085994.7278953,27,2.9262473583221436,0.44323933124542236,0.42774567008018494,0.19956615567207336,0.1820809245109558,0.19739696383476257,0.1791907548904419,0.2812725901603699,0.2774566411972046,0.4497469365596771,0.3786127269268036,0.5531453490257263,0.560693621635437,0.35406121611595154,0.33429673314094543,0.6146059036254883,0.5693641901016235,0.41431671380996704,0.34971097111701965,0.41431671380996704,0.3641618490219116,0.4909616708755493,0.4768786132335663,0.6500361561775208,0.5924855470657349,0.7599421739578247,0.7427745461463928,0.5573632121086121,0.5158959627151489,4.111849308013916,5.506794452667236,1.339250087738037,20.49668312072754,26.003477096557617,0.07603059709072113,0.07608546316623688,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
27,1557086004.883892,28,2.9088938236236572,0.4389009475708008,0.424855500459671,0.18872016668319702,0.161849707365036,0.18655097484588623,0.17630058526992798,0.29501083493232727,0.323699414730072,0.44902387261390686,0.4161849617958069,0.549530029296875,0.5520231127738953,0.3512894809246063,0.34248554706573486,0.6174982190132141,0.5664739608764648,0.42227041721343994,0.3757225573062897,0.42010122537612915,0.38728323578834534,0.509761393070221,0.4971098303794861,0.6449747085571289,0.5838150382041931,0.7541576027870178,0.7225433588027954,0.5614606142044067,0.5221579670906067,3.5042052268981934,4.850631237030029,1.384231448173523,21.021377563476562,25.87200927734375,0.0759977176785469,0.07593879103660583,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
28,1557086013.760642,29,2.9392623901367188,0.4150397777557373,0.3843930661678314,0.19522777199745178,0.161849707365036,0.20173536241054535,0.1791907548904419,0.28705713152885437,0.2947976887226105,0.4483008086681366,0.4017341136932373,0.5343456268310547,0.5404624342918396,0.34695106744766235,0.32707127928733826,0.6146059036254883,0.5578034520149231,0.4287780225276947,0.3757225573062897,0.41793203353881836,0.37283235788345337,0.5061460733413696,0.4971098303794861,0.6644974946975708,0.586705207824707,0.7527114748954773,0.7312138676643372,0.5641118288040161,0.5202311873435974,3.4343087673187256,4.93563175201416,1.4371542930603027,20.954753875732422,25.8903865814209,0.07565958052873611,0.07576306909322739,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
29,1557086024.0864747,30,2.8886477947235107,0.42805495858192444,0.3959537446498871,0.1988430917263031,0.16473987698554993,0.20824295282363892,0.17630058526992798,0.29718005657196045,0.2745664715766907,0.4425162672996521,0.40751445293426514,0.5647143721580505,0.5809248685836792,0.35659193992614746,0.3333333432674408,0.622559666633606,0.5404624342918396,0.43383947014808655,0.36994218826293945,0.4266088306903839,0.36994218826293945,0.5061460733413696,0.44797688722610474,0.6652205586433411,0.5809248685836792,0.7657266855239868,0.7283236980438232,0.5700168609619141,0.5062620639801025,3.5910756587982178,5.230216979980469,1.4564485549926758,20.836956024169922,26.06717300415039,0.07552521675825119,0.07562314718961716,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
30,1557086033.158022,31,2.894432306289673,0.45336225628852844,0.43352600932121277,0.19812002778053284,0.1589595377445221,0.20173536241054535,0.17052023112773895,0.2848879396915436,0.2572254240512848,0.4403470754623413,0.40751445293426514,0.5314533710479736,0.5375722646713257,0.35165101289749146,0.3275529742240906,0.6268980503082275,0.5722543597221375,0.44323933124542236,0.39017340540885925,0.4251627027988434,0.4219653308391571,0.4953000843524933,0.4364161789417267,0.6673897504806519,0.5693641901016235,0.7621113657951355,0.7167630195617676,0.5700168609619141,0.5178227424621582,3.259903907775879,4.86080265045166,1.4910876750946045,21.030017852783203,25.890819549560547,0.07524077594280243,0.07538832724094391,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
31,1557086042.5524714,32,2.9342010021209717,0.4497469365596771,0.41040462255477905,0.190889373421669,0.1589595377445221,0.20968908071517944,0.17341040074825287,0.29573389887809753,0.27167630195617676,0.4446854591369629,0.3988439440727234,0.5480839014053345,0.5635837912559509,0.356471449136734,0.32947975397109985,0.6283441781997681,0.586705207824707,0.43673175573349,0.3815028965473175,0.4425162672996521,0.39017340540885925,0.5112075209617615,0.4450867176055908,0.6666666865348816,0.5780346989631653,0.7628344297409058,0.7312138676643372,0.5747168064117432,0.5187861323356628,3.1814143657684326,4.890204429626465,1.537116527557373,21.021038055419922,25.911243438720703,0.07514385879039764,0.07543337345123291,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
32,1557086052.307369,33,2.9746925830841064,0.45697757601737976,0.42774567008018494,0.19595083594322205,0.16763006150722504,0.2125813513994217,0.17630058526992798,0.3065798878669739,0.2861271798610687,0.4519161283969879,0.40751445293426514,0.5488069653511047,0.5549132823944092,0.3621354401111603,0.33670520782470703,0.6319594979286194,0.5722543597221375,0.44902387261390686,0.3786127269268036,0.43962401151657104,0.3843930661678314,0.5177150964736938,0.4797687828540802,0.6688358783721924,0.5809248685836792,0.77440345287323,0.7080925107002258,0.5802602767944336,0.5173410177230835,2.8842639923095703,4.552929878234863,1.5785412788391113,21.420124053955078,25.973054885864258,0.0749540776014328,0.07521378993988037,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
33,1557086061.2710989,34,2.9197397232055664,0.42371654510498047,0.39306357502937317,0.2024584263563156,0.161849707365036,0.21547360718250275,0.17052023112773895,0.26970353722572327,0.24277456104755402,0.4461315870285034,0.4046242833137512,0.5328994989395142,0.5433526039123535,0.3483971953392029,0.31936416029930115,0.6334056258201599,0.5520231127738953,0.4497469365596771,0.37283235788345337,0.4504700005054474,0.3612716794013977,0.509761393070221,0.4161849617958069,0.6710050702095032,0.5751445293426514,0.77440345287323,0.7138728499412537,0.5814654231071472,0.49855491518974304,3.0282492637634277,4.829485893249512,1.594811201095581,21.21038818359375,26.039873123168945,0.07475335896015167,0.0751565545797348,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
34,1557086070.4707534,35,2.907447576522827,0.45553144812583923,0.4219653308391571,0.20751988887786865,0.17341040074825287,0.20824295282363892,0.17341040074825287,0.28561100363731384,0.26878613233566284,0.4656543731689453,0.424855500459671,0.5907447338104248,0.6040462255477905,0.36888405680656433,0.34441232681274414,0.6334056258201599,0.5664739608764648,0.4584237039089203,0.36994218826293945,0.462039053440094,0.3757225573062897,0.524222731590271,0.45375722646713257,0.6818510293960571,0.5809248685836792,0.7917570471763611,0.7485548853874207,0.5919498801231384,0.5158959627151489,2.8046200275421143,4.610184192657471,1.643782138824463,21.970386505126953,26.580570220947266,0.07463456690311432,0.07506543397903442,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
35,1557086079.4772384,36,2.9139552116394043,0.4381778836250305,0.4046242833137512,0.20607374608516693,0.15028901398181915,0.20535068213939667,0.17052023112773895,0.3036876320838928,0.2658959627151489,0.43167027831077576,0.38728323578834534,0.5531453490257263,0.5722543597221375,0.35635092854499817,0.325144499540329,0.6413593888282776,0.5549132823944092,0.45914676785469055,0.37283235788345337,0.46276211738586426,0.3843930661678314,0.5227765440940857,0.4595375657081604,0.6594359874725342,0.5693641901016235,0.7816341519355774,0.7225433588027954,0.5878524780273438,0.510597288608551,2.220815420150757,4.093585014343262,1.8432801961898804,21.731109619140625,25.824695587158203,0.07432939112186432,0.07470229268074036,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
36,1557086088.2367854,37,2.9363701343536377,0.4461315870285034,0.3843930661678314,0.20968908071517944,0.1416184902191162,0.21908894181251526,0.161849707365036,0.30296456813812256,0.29190751910209656,0.46131598949432373,0.4161849617958069,0.5733911991119385,0.5809248685836792,0.3687635660171509,0.32947975397109985,0.6514822840690613,0.5520231127738953,0.4540853202342987,0.35260117053985596,0.44902387261390686,0.3612716794013977,0.5328994989395142,0.4768786132335663,0.6919739842414856,0.5924855470657349,0.8018799424171448,0.736994206905365,0.5968908071517944,0.5120424032211304,3.231943130493164,5.117977142333984,1.5835603475570679,21.41458511352539,26.532562255859375,0.07419396936893463,0.0747796967625618,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
37,1557086097.5867507,38,2.9284164905548096,0.45553144812583923,0.38728323578834534,0.21547360718250275,0.16763006150722504,0.21475054323673248,0.19075144827365875,0.3080260157585144,0.2774566411972046,0.4772234261035919,0.39306357502937317,0.5726681351661682,0.5664739608764648,0.37394553422927856,0.3304431736469269,0.6536514759063721,0.5549132823944092,0.4663774371147156,0.3641618490219116,0.43962401151657104,0.3959537446498871,0.5437454581260681,0.47398844361305237,0.698481559753418,0.6127167344093323,0.7874186635017395,0.7341040372848511,0.5982164144515991,0.5226396918296814,2.7410411834716797,4.710409641265869,1.7184746265411377,22.0457706451416,26.756179809570312,0.0740155428647995,0.0746213048696518,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
38,1557086107.9214993,39,2.9262473583221436,0.43745481967926025,0.3757225573062897,0.21981200575828552,0.1791907548904419,0.22559653222560883,0.17052023112773895,0.2769342064857483,0.2225433588027954,0.4504700005054474,0.4017341136932373,0.5300072431564331,0.5173410177230835,0.3567124605178833,0.3111753463745117,0.6456977725028992,0.5231214165687561,0.4736081063747406,0.36705201864242554,0.4598698616027832,0.36994218826293945,0.5451915860176086,0.42774567008018494,0.6883586645126343,0.5953757166862488,0.7736803889274597,0.6994219422340393,0.5977343916893005,0.4971098303794861,2.154019832611084,4.300174236297607,1.99634850025177,21.616958618164062,25.917133331298828,0.07373016327619553,0.07446224987506866,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
39,1557086117.8864503,40,2.9833695888519287,0.4526391923427582,0.3757225573062897,0.21981200575828552,0.17052023112773895,0.24295011162757874,0.17052023112773895,0.31670281291007996,0.2803468108177185,0.47071582078933716,0.3959537446498871,0.5567606687545776,0.5520231127738953,0.3765967786312103,0.32418110966682434,0.6449747085571289,0.5549132823944092,0.4779464900493622,0.3641618490219116,0.4663774371147156,0.36994218826293945,0.5574837327003479,0.48554912209510803,0.6992046236991882,0.5780346989631653,0.7939262390136719,0.7225433588027954,0.6066522002220154,0.5125240683555603,1.8032640218734741,3.9723737239837646,2.2028796672821045,22.0549259185791,26.027299880981445,0.07341067492961884,0.07422354072332382,4,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=4/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557085696.6471844/events.out.tfevents.1557085702.paulo-notebook
